0	FLT	07June2024									
1	AD0       	ANDORRA	F	IFAR	Ford Kuga	5	5	5	AC 	Air Conditioning	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Ford_Kuga_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Ford_Kuga_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Ford_Kuga_2020.jpg
1	AD0       	ANDORRA	F	IFAR	Ford Kuga	5	5	5	AB2	Air Bag - Driver/Passenger	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Ford_Kuga_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Ford_Kuga_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Ford_Kuga_2020.jpg
1	AD0       	ANDORRA	F	IFAR	Ford Kuga	5	5	5	R  	Radio	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Ford_Kuga_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Ford_Kuga_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Ford_Kuga_2020.jpg
1	AD0       	ANDORRA	G	IFMR	Seat Ateca	5	5	5	AC 	Air Conditioning	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Seat_Ateca_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Seat_Ateca_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Seat_Ateca_2020.jpg
1	AD0       	ANDORRA	G	IFMR	Seat Ateca	5	5	5	AB2	Air Bag - Driver/Passenger	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Seat_Ateca_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Seat_Ateca_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Seat_Ateca_2020.jpg
1	AD0       	ANDORRA	G	IFMR	Seat Ateca	5	5	5	R  	Radio	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Seat_Ateca_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Seat_Ateca_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Seat_Ateca_2020.jpg
1	AD0       	ANDORRA	H	CWMR	Fiat Tipo SW	5	5	6	AC 	Air Conditioning	Station Wagon / Estate	https://www.avisloyalty.eu/assets/fleetmedium/Fiat_Tipo_SW_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Fiat_Tipo_SW_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Fiat_Tipo_SW_2023.jpg
1	AD0       	ANDORRA	H	CWMR	Fiat Tipo SW	5	5	6	AB2	Air Bag - Driver/Passenger	Station Wagon / Estate	https://www.avisloyalty.eu/assets/fleetmedium/Fiat_Tipo_SW_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Fiat_Tipo_SW_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Fiat_Tipo_SW_2023.jpg
1	AD0       	ANDORRA	H	CWMR	Fiat Tipo SW	5	5	6	R  	Radio	Station Wagon / Estate	https://www.avisloyalty.eu/assets/fleetmedium/Fiat_Tipo_SW_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Fiat_Tipo_SW_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Fiat_Tipo_SW_2023.jpg
1	AD0       	ANDORRA	I	JDAR	Volvo XC40	5	5	5	AC 	Air Conditioning	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Volvo_XC40_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volvo_XC40_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volvo_XC40_2022.jpg
