0	Young	08-JUN-24
1	A0J	Sweden	SWEDEN	53094	Arvika DT	K	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	L	20	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	M	20	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	N	20	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	O	20	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	P	20	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	Q	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	R	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	S	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	T	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	U	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	V	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	W	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	X	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	Y	19	99	25																								
1	A0J	Sweden	SWEDEN	53094	Arvika DT	Z	19	99	25																								
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	A	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	B	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	C	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	D	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	E	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	F	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	G	30	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	H	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	I	30	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	J	27	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	K	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	L	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	M	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	N	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	O	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	P	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	Q	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	R	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	S	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	T	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	U	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	V	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	W	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	X	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	Y	25	99																									
1	A0P	Ireland	IRELAND REPUBLIC OF	50002	Dublin City Centre	Z	25	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	A	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	B	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	C	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	D	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	E	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	F	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	G	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	H	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	I	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	J	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	K	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	L	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	M	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	N	21	99																									
